rfq_id,target_package,record_type,evidence_level,ground_truth_configuration_id,source_canonical_configuration_id,mandatory_requirement_count,preferred_requirement_count,package_configuration_rows,package_unique_configuration_ids,mandatory_valid_configuration_count,mandatory_preferred_valid_configuration_count,alternative_count_bucket,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,top1_configuration_id,top1_rank,exact_ground_truth_rank,top1_exact_match,top1_mandatory_valid,top1_mandatory_preferred_valid,first_mandatory_equivalent_rank,first_mandatory_preferred_equivalent_rank,top1_difference_count,top1_differing_characteristics,failure_category
RFQ731-003889,G731ST-LT,DERIVED,LOW,CFG731_58b9913d8024b015,CFG731_ae877a3b18b65d0a,10,3,595,153,8,8,6-10,True,True,CFG731_32b4b1ec4513af66,1,5.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003890,G731ST-LT,OBSERVED,OBSERVED,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,12,4,595,153,6,1,6-10,True,True,CFG731_8da1da530d6ae54d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003891,x731,DERIVED,VERY_STRONG,CFG731_5aad423ad5989441,CFG731_258498329a834b05,12,3,2913,1549,11,4,11-50,True,True,CFG731_5aad423ad5989441,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003892,x731,DERIVED,VERY_STRONG,CFG731_c6a3ff6155563d17,CFG731_353333bad447dbef,12,3,2913,1549,4,2,2-5,True,True,CFG731_c6a3ff6155563d17,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003893,x731,DERIVED,MODERATE,CFG731_9eee2266c8068ada,CFG731_de67d4c164ed05bc,11,4,2913,1549,16,4,11-50,True,True,CFG731_9a0f0b26c7f24725,1,3.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003894,x731,DERIVED,VERY_STRONG,CFG731_c0f829ddab491342,CFG731_ef4cf0e053e2d332,9,5,2913,1549,16,8,11-50,True,True,CFG731_c0f829ddab491342,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003895,G731ST-LT,DERIVED,VERY_STRONG,CFG731_515a31451814aae9,CFG731_c5da2661a169f82b,10,3,595,153,16,8,11-50,True,True,CFG731_515a31451814aae9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003896,x731,DERIVED,VERY_STRONG,CFG731_7157b3d45716ad8f,CFG731_33fed5318b1a4f2f,11,3,2913,1549,5,5,2-5,True,True,CFG731_33fed5318b1a4f2f,1,2.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003897,G731CA,DERIVED,VERY_STRONG,CFG731_b43582909c828d95,CFG731_d3d0547b464f691d,7,5,291,48,2,2,2-5,True,True,CFG731_b43582909c828d95,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003898,G731ST-HT,DERIVED,MODERATE,CFG731_ad49f2ad57627f46,CFG731_f2a296f2bedae0e8,13,0,595,151,8,8,6-10,True,True,CFG731_4aa7d46b9cfa7d7b,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003899,x731,OBSERVED,OBSERVED,CFG731_b74fb5418dad3b38,CFG731_b74fb5418dad3b38,14,2,2913,1549,3,2,2-5,True,True,CFG731_0fbee36816b7af98,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003900,x731,DERIVED,MODERATE,CFG731_633572f6d3593691,CFG731_70aa5a64b0803277,9,5,2913,1549,13,3,11-50,True,True,CFG731_633572f6d3593691,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003901,G731CA,DERIVED,VERY_STRONG,CFG731_495876b6233d3864,CFG731_14235f3888d71408,11,3,291,48,2,1,2-5,True,True,CFG731_495876b6233d3864,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003902,x731,DERIVED,LOW,CFG731_7ea9692d4e5b6d1c,CFG731_efc9d6b915117e15,9,5,2913,1549,100,12,51-100,True,True,CFG731_620cb319c2b7c332,1,9.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003903,x731,DERIVED,MODERATE,CFG731_81fb6648eb2086c4,CFG731_aba447e5ca3ac7ba,11,1,2913,1549,5,5,2-5,True,True,CFG731_81fb6648eb2086c4,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003904,x731,DERIVED,VERY_STRONG,CFG731_9fd2ebe15271fc33,CFG731_181ea7d5a9c21b8c,9,6,2913,1549,22,3,11-50,True,True,CFG731_9fd2ebe15271fc33,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003905,x731,DERIVED,LOW,CFG731_0dc23d4863b02213,CFG731_935bc110c01e9e85,9,4,2913,1549,51,10,51-100,True,True,CFG731_fa2849b259355775,1,6.0,False,True,True,1,1,2.0,stromEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003906,x731,DERIVED,VERY_STRONG,CFG731_6472ab3bf7316498,CFG731_8c8856d21252930e,10,3,2913,1549,5,3,2-5,True,True,CFG731_8c8856d21252930e,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003907,x731,DERIVED,LOW,CFG731_172c288e777d2259,CFG731_efc9d6b915117e15,9,4,2913,1549,80,10,51-100,True,True,CFG731_357a7724550c556f,1,7.0,False,True,True,1,1,2.0,stromEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003908,x731,OBSERVED,OBSERVED,CFG731_11a99741e1f7cce9,CFG731_11a99741e1f7cce9,10,4,2913,1549,5,1,2-5,True,True,CFG731_11a99741e1f7cce9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003909,x731,DERIVED,VERY_STRONG,CFG731_631dadb7c0c7adf5,CFG731_337790e6bbcf15f4,11,3,2913,1549,14,4,11-50,True,True,CFG731_2322a268d0a898f9,1,3.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003910,G731ST-LT,DERIVED,LOW,CFG731_0d6df01ace2df68d,CFG731_ae877a3b18b65d0a,10,3,595,153,11,11,11-50,True,True,CFG731_32b4b1ec4513af66,1,10.0,False,True,True,1,1,3.0,stromSchaltbar|temperaturEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003911,G731ST-LT,DERIVED,VERY_STRONG,CFG731_00533f723f7496de,CFG731_a2a709ad804cc5a2,13,1,595,153,8,4,6-10,True,True,CFG731_3c070a82e4102784,1,4.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003912,G731ST-LT,DERIVED,VERY_STRONG,CFG731_77fac91021549398,CFG731_a2a709ad804cc5a2,10,3,595,153,10,10,6-10,True,True,CFG731_87d8ba5b87cf0a3f,1,3.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003913,x731,DERIVED,LOW,CFG731_4158c57c64fd4dcc,CFG731_8d07e19298d09d34,9,5,2913,1549,25,5,11-50,True,True,CFG731_8d07e19298d09d34,1,3.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003914,x731,DERIVED,LOW,CFG731_952a687c71f51b58,CFG731_65b9beb5d5675c99,8,5,2913,1549,26,7,11-50,True,True,CFG731_f97e51d1da57d99f,1,6.0,False,True,True,1,1,3.0,stromEingaenge|temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003915,F731PW,DERIVED,MODERATE,CFG731_4b26dfbafad76131,CFG731_0781a0fecc8f46d5,7,4,121,15,5,3,2-5,True,True,CFG731_92efd7a3c43da152,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003916,G731ST-LT,DERIVED,LOW,CFG731_4664eb01d8e0d814,CFG731_d5af433b36265df1,10,3,595,153,14,7,11-50,True,True,CFG731_c050936f4a70e2a0,1,7.0,False,True,True,1,1,2.0,stromEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003917,x731,DERIVED,STRONG,CFG731_dbfcde407c4d2524,CFG731_a36b8a2d3a209134,10,4,2913,1549,16,3,11-50,True,True,CFG731_dbfcde407c4d2524,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003918,x731,OBSERVED,OBSERVED,CFG731_b7e96d5717c40fd6,CFG731_b7e96d5717c40fd6,12,5,2913,1549,3,1,2-5,True,True,CFG731_b7e96d5717c40fd6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003919,G731ST-LT,DERIVED,VERY_STRONG,CFG731_750dd83a06ba43cb,CFG731_c5da2661a169f82b,11,4,595,153,4,2,2-5,True,True,CFG731_750dd83a06ba43cb,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003920,F731TE,OBSERVED,OBSERVED,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,8,3,218,30,4,2,2-5,True,True,CFG731_31d150421c4341a3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003921,x731,DERIVED,LOW,CFG731_6204dd6ea742eb13,CFG731_331927b265de3c55,12,2,2913,1549,7,4,6-10,True,True,CFG731_6204dd6ea742eb13,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003922,x731,DERIVED,LOW,CFG731_63bbe1210f9fb0c1,CFG731_775c3458f44938c0,13,2,2913,1549,5,3,2-5,True,True,CFG731_4346df46838fd57e,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003923,x731,DERIVED,VERY_STRONG,CFG731_31d0a0df66872bf7,CFG731_1c5301147dd0cfb1,11,5,2913,1549,6,2,6-10,True,True,CFG731_31d0a0df66872bf7,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003924,x731,DERIVED,MODERATE,CFG731_eb61aaa216c2435b,CFG731_710090cc99f7a772,9,4,2913,1549,26,7,11-50,True,True,CFG731_6526112621a9ee97,1,3.0,False,True,True,1,1,2.0,dynamicGasMaster|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003925,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e03b41992c837b34,CFG731_455da2f832a6b66d,11,4,595,153,2,2,2-5,True,True,CFG731_e03b41992c837b34,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003926,x731,DERIVED,LOW,CFG731_5362e45ac22e6417,CFG731_2683cf7e09782f5e,11,3,2913,1549,9,7,6-10,True,True,CFG731_2683cf7e09782f5e,1,7.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003927,x731,DERIVED,VERY_STRONG,CFG731_de1ec1b96e1e485e,CFG731_b54844b4c5cc208b,13,2,2913,1549,5,2,2-5,True,True,CFG731_de1ec1b96e1e485e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003928,x731,DERIVED,VERY_STRONG,CFG731_5f2fdad66cde083e,CFG731_5feb84333ab424ba,12,2,2913,1549,10,3,6-10,True,True,CFG731_fb16e30f5bbb87f2,1,3.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003929,x731,DERIVED,STRONG,CFG731_dbb266760a8c89df,CFG731_516629085c122a4e,8,6,2913,1549,25,3,11-50,True,True,CFG731_dbb266760a8c89df,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003930,x731,DERIVED,LOW,CFG731_0de2f6a333d94863,CFG731_9d1ffcce07240574,7,5,2913,1549,79,24,51-100,True,True,CFG731_700e5b0584a9b0fc,1,,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003931,G731CA,DERIVED,VERY_STRONG,CFG731_495876b6233d3864,CFG731_14235f3888d71408,13,1,291,48,1,1,1,True,True,CFG731_495876b6233d3864,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003932,x731,DERIVED,VERY_STRONG,CFG731_cf0d36d335e0ac93,CFG731_8c4d7fb3ded028ab,10,4,2913,1549,27,6,11-50,True,True,CFG731_7ffc09802c7b60bf,1,2.0,False,True,True,1,1,2.0,temperaturEingaenge|dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003933,x731,DERIVED,MODERATE,CFG731_9a6bb2143f8f76ed,CFG731_901acdfc4a61ad77,8,5,2913,1549,75,5,51-100,True,True,CFG731_296392aa95929245,1,4.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003934,x731,DERIVED,STRONG,CFG731_e639b12fcf678c13,CFG731_fa2849b259355775,11,2,2913,1549,16,5,11-50,True,True,CFG731_fa2849b259355775,1,2.0,False,True,True,1,1,2.0,dev_advMeterVerification|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003935,G731CA,DERIVED,VERY_STRONG,CFG731_e85a7fcdd0521e90,CFG731_d97c333965654bd3,8,4,291,48,5,2,2-5,True,True,CFG731_e85a7fcdd0521e90,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003936,x731,DERIVED,VERY_STRONG,CFG731_c6a3ff6155563d17,CFG731_353333bad447dbef,10,5,2913,1549,13,2,11-50,True,True,CFG731_c6a3ff6155563d17,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003937,F731TE,DERIVED,VERY_STRONG,CFG731_a72f99e8160efda6,CFG731_6886c948a9d1ec0c,10,3,218,30,3,1,2-5,True,True,CFG731_a72f99e8160efda6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003938,x731,DERIVED,VERY_STRONG,CFG731_b5a071e920590337,CFG731_db062c45f65ad229,12,3,2913,1549,10,3,6-10,True,True,CFG731_83f956404d04e6cd,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003939,G731ST-LT,OBSERVED,OBSERVED,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,14,2,595,153,2,1,2-5,True,True,CFG731_715a3d3226cbaffd,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003940,G731ST-LT,OBSERVED,OBSERVED,CFG731_d3e51804db148a52,CFG731_d3e51804db148a52,11,3,595,153,8,4,6-10,True,True,CFG731_d3e51804db148a52,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003941,G731ST-LT,OBSERVED,OBSERVED,CFG731_d3944f427f0609b6,CFG731_d3944f427f0609b6,10,4,595,153,16,4,11-50,True,True,CFG731_87d8ba5b87cf0a3f,1,3.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003942,x731,DERIVED,MODERATE,CFG731_1434e7eedafa69d1,CFG731_a92ad5294d9187e9,10,3,2913,1549,8,2,6-10,True,True,CFG731_1147f9711c4bff84,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003943,G731CA,OBSERVED,OBSERVED,CFG731_dc8a3bad7d99b8ea,CFG731_dc8a3bad7d99b8ea,8,4,291,48,5,2,2-5,True,True,CFG731_dc8a3bad7d99b8ea,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003944,G731ST-HT,DERIVED,MODERATE,CFG731_168475c8045761e7,CFG731_c32627af59ba1526,12,2,595,151,4,4,2-5,True,True,CFG731_8fd0ed37b442c386,1,4.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003945,x731,DERIVED,MODERATE,CFG731_f2984ef18273dd81,CFG731_ded2ab05f54ee551,8,5,2913,1549,34,7,11-50,True,True,CFG731_2a8793475d827bb6,1,5.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003946,x731,DERIVED,MODERATE,CFG731_baea6ba4f05ba964,CFG731_b1631f2fb876e4f4,13,0,2913,1549,3,3,2-5,True,True,CFG731_baea6ba4f05ba964,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003947,x731,DERIVED,VERY_STRONG,CFG731_5718ef9495972b30,CFG731_c7c53fc5541f1dc1,11,4,2913,1549,16,2,11-50,True,True,CFG731_516629085c122a4e,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003948,x731,DERIVED,MODERATE,CFG731_4cb12f26dcf6f797,CFG731_509cb555eca833a1,11,4,2913,1549,10,4,6-10,True,True,CFG731_6bdadac99b2f7b39,1,3.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003949,G731ST-LT,OBSERVED,OBSERVED,CFG731_d3e51804db148a52,CFG731_d3e51804db148a52,11,3,595,153,4,4,2-5,True,True,CFG731_d3e51804db148a52,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003950,G731ST-LT,OBSERVED,OBSERVED,CFG731_3ebdd541d6efe614,CFG731_3ebdd541d6efe614,10,5,595,153,11,2,11-50,True,True,CFG731_32b4b1ec4513af66,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003951,G731ST-HT,OBSERVED,OBSERVED,CFG731_076cad91966d4c34,CFG731_076cad91966d4c34,11,5,595,151,2,1,2-5,True,True,CFG731_076cad91966d4c34,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003952,x731,DERIVED,MODERATE,CFG731_4fa965828957289a,CFG731_7308ee8503151ef3,11,4,2913,1549,10,4,6-10,True,True,CFG731_7308ee8503151ef3,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003953,G731CA,OBSERVED,OBSERVED,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,12,2,291,48,1,1,1,True,True,CFG731_2aca30183aab25a9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003954,x731,DERIVED,MODERATE,CFG731_695e540255cc94da,CFG731_ae226e31119be9bd,9,4,2913,1549,6,3,6-10,True,True,CFG731_a70e307c2ffca857,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003955,F731TE,OBSERVED,OBSERVED,CFG731_31d150421c4341a3,CFG731_31d150421c4341a3,9,2,218,30,2,2,2-5,True,True,CFG731_31d150421c4341a3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003956,x731,DERIVED,LOW,CFG731_be2582bdf5536cbf,CFG731_404424158a3493ae,8,5,2913,1549,43,11,11-50,True,True,CFG731_c87cb45e3d711af0,1,9.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003957,G731ST-HT,DERIVED,MODERATE,CFG731_1a1206cc52132df1,CFG731_bbffb73f3dff6787,12,3,595,151,16,3,11-50,True,True,CFG731_1a1206cc52132df1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003958,x731,DERIVED,MODERATE,CFG731_8af4adfbdf504482,CFG731_ae226e31119be9bd,11,3,2913,1549,2,1,2-5,True,True,CFG731_8af4adfbdf504482,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003959,x731,DERIVED,VERY_STRONG,CFG731_aa82c10f35e81f8d,CFG731_28ac43a93658ad6b,13,2,2913,1549,9,3,6-10,True,True,CFG731_28ac43a93658ad6b,1,2.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003960,x731,OBSERVED,OBSERVED,CFG731_20e62aeb01c953da,CFG731_20e62aeb01c953da,13,3,2913,1549,9,2,6-10,True,True,CFG731_20e62aeb01c953da,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003961,x731,DERIVED,VERY_STRONG,CFG731_338a3238e967f681,CFG731_1f978c234895178c,14,1,2913,1549,6,6,6-10,True,True,CFG731_1f978c234895178c,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003962,G731ST-HT,DERIVED,VERY_STRONG,CFG731_37f37296c515d083,CFG731_f2a296f2bedae0e8,10,4,595,151,8,4,6-10,True,True,CFG731_3f42c988dc83cb23,1,3.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003963,x731,DERIVED,VERY_STRONG,CFG731_fa063863b8688588,CFG731_de67d4c164ed05bc,10,4,2913,1549,17,4,11-50,True,True,CFG731_fa063863b8688588,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003964,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,10,1,97,10,2,2,2-5,True,True,CFG731_11c93eca01984a14,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003965,x731,DERIVED,LOW,CFG731_5362e45ac22e6417,CFG731_2683cf7e09782f5e,8,6,2913,1549,42,7,11-50,True,True,CFG731_2683cf7e09782f5e,1,7.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003966,F731TE,DERIVED,MODERATE,CFG731_3fe2202b70f330b1,CFG731_ec26805bdf93259f,9,4,218,30,2,1,2-5,True,True,CFG731_3fe2202b70f330b1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003967,G731ST-HT,OBSERVED,OBSERVED,CFG731_e489ae1a5426e276,CFG731_e489ae1a5426e276,9,6,595,151,12,2,11-50,True,True,CFG731_a56f1437a0b4ca31,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003968,x731,DERIVED,VERY_STRONG,CFG731_92fbdd06b7923fc1,CFG731_8c4d7fb3ded028ab,11,3,2913,1549,21,3,11-50,True,True,CFG731_241d60e6ef5278be,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003969,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_8281908b452128f3,CFG731_8281908b452128f3,9,4,121,19,2,1,2-5,True,True,CFG731_8281908b452128f3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003970,G731ST-HT,OBSERVED,OBSERVED,CFG731_076cad91966d4c34,CFG731_076cad91966d4c34,13,3,595,151,2,1,2-5,True,True,CFG731_076cad91966d4c34,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003971,x731,DERIVED,MODERATE,CFG731_37c55138c4eebb90,CFG731_6e096e946540ab4e,13,3,2913,1549,3,2,2-5,True,True,CFG731_37c55138c4eebb90,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003972,x731,DERIVED,LOW,CFG731_9d5d3b4d2ce8a49a,CFG731_1f2a166cde9ede02,10,3,2913,1549,5,2,2-5,True,True,CFG731_482678d927834b42,1,2.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003973,G731CA,OBSERVED,OBSERVED,CFG731_19ec976991ce75a9,CFG731_19ec976991ce75a9,10,4,291,48,2,1,2-5,True,True,CFG731_19ec976991ce75a9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003974,x731,DERIVED,LOW,CFG731_019ca39d01857aa6,CFG731_ac8195f5cce7d089,9,6,2913,1549,21,3,11-50,True,True,CFG731_d779331ce0b0c6c1,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003975,x731,OBSERVED,OBSERVED,CFG731_557eff71f11cfc98,CFG731_557eff71f11cfc98,12,2,2913,1549,4,4,2-5,True,True,CFG731_557eff71f11cfc98,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003976,x731,DERIVED,MODERATE,CFG731_923f6cb4226dc2a4,CFG731_1f978c234895178c,10,4,2913,1549,9,7,6-10,True,True,CFG731_9e4fccece4d272d3,1,6.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003977,G731ST-HT,DERIVED,MODERATE,CFG731_fab0d81b6a0ca4e0,CFG731_80619ff0be976225,10,3,595,151,12,12,11-50,True,True,CFG731_288e4c99b4e02895,1,,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003978,F731TE,DERIVED,VERY_STRONG,CFG731_d8c69b7395beabbb,CFG731_ec26805bdf93259f,8,5,218,30,2,1,2-5,True,True,CFG731_d8c69b7395beabbb,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-003979,x731,DERIVED,VERY_STRONG,CFG731_6472ab3bf7316498,CFG731_8c8856d21252930e,12,1,2913,1549,6,3,6-10,True,True,CFG731_8c8856d21252930e,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003980,x731,DERIVED,VERY_STRONG,CFG731_3d79b5ed69541acc,CFG731_f1614000023c2800,10,4,2913,1549,24,6,11-50,True,True,CFG731_219ac3d01befd6d1,1,6.0,False,True,True,1,1,2.0,stromEingaenge|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-003981,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e67173c88f9460f6,CFG731_ae877a3b18b65d0a,9,4,595,153,10,10,6-10,True,True,CFG731_49cd4cbef1081333,1,5.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
