characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-000755,10,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
certification,standard certification package,1.585365853658537,NN,RFQ731-000756,9,"Where available, we would like the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004560,6,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003575,6,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002968,3,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-001558,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-001558,16,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-001556,8,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-001556,15,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
stromEingaenge,dedicated current-input channel,1.585365853658537,IS1,RFQ731-001556,10,The equipment is required to support a dedicated current-input channel.,ACCEPT,1.5,V4_DECISION_LAYER,dedicated current-input channel
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002966,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002966,13,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-003575,10,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-003575,16,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
certification,standard certification documentation,1.585365853658537,NN,RFQ731-002968,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002979,5,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001537,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-001537,5,"Where available, we would like the alternative electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-001536,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003565,5,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003566,8,"Where available, we would like the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-003566,16,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000767,7,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerDigitalOpenColl_MN,binaerdigitalopencoll mn configuration,1.585365853658537,MN2,RFQ731-000768,13,"Where available, we would like the required binaerDigitalOpenColl_MN configuration.",ACCEPT,1.4,V4_DECISION_LAYER,binaerdigitalopencoll mn configuration
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-001547,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification package,1.585365853658537,NN,RFQ731-003568,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-004344,9,We require a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000765,13,The application requires custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000765,4,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000765,7,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-000766,13,We require the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004345,5,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-004345,12,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
stromSchaltbar,enhanced switchable current-output,1.585365853658537,CS2,RFQ731-000766,11,We require an enhanced switchable current-output capability.,ACCEPT,1.2,V4_DECISION_LAYER,enhanced switchable current-output
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-000768,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003561,5,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-002983,10,The proposed solution must provide the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002983,6,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000766,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000766,8,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification documentation,1.585365853658537,NN,RFQ731-002981,10,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001534,9,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001534,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001535,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002978,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003564,8,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-003564,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004346,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
dev_advMeterVerification,advanced meter verification,1.585365853658537,1,RFQ731-004346,13,The equipment is required to support advanced meter verification.,ACCEPT,1.5,V4_DECISION_LAYER,advanced meter verification
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000770,8,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000769,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification package,1.585365853658537,NN,RFQ731-002978,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
certification,standard certification documentation,1.585365853658537,NN,RFQ731-001539,8,The equipment is required to support standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001539,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
