rfq_id,error_type,characteristic,predicted_value,actual_value,evidence_text,confidence
RFQ731-004153,WRONG_VALUE,characteristic,VG,WD,"ire the required binaeropencoll_mp configuration. the application requires advanced meter verification. please include pricing, expected delivery lead time, validity of the quotation, and any",0.9
RFQ731-004153,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004153,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004153,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-004153,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004153,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-004154,WRONG_VALUE,characteristic,TE,GP,"onal digital signal input as a preferred option. if possible, please provide advanced low-temperature measurement capability. if possible, please provide advanced meter verification. please consider cust",0.96
RFQ731-004154,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,"onal digital signal input as a preferred option. if possible, please provide advanced low-temperature measurement capability. if possible, please provide advanced meter verification. please consider custom fluid co",0.98
RFQ731-004154,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004154,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004154,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004154,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004154,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004154,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004154,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004155,WRONG_VALUE,characteristic,TE,GP,"please provide a switchable current-output capability. where available, we would like one temperature measurement input. please consider a digital open-collector input as a preferred option. the applicat",0.96
RFQ731-004155,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-004155,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004155,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004155,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-004155,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004155,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004156,WRONG_VALUE,characteristic,TE,ST,"he proposed solution must provide one current input. the equipment is required to support temperature measurement capability. where available, we would like digital signal input capability. the proposed",0.96
RFQ731-004156,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"is required to support temperature measurement capability. where available, we would like digital signal input capability. the proposed solution must provide advanced low-temperature measurement capability. wher",0.8
RFQ731-004156,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004156,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-004156,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004156,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004156,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004156,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004156,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004156,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004156,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004156,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-004157,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"functionality. if possible, please provide one current input. if possible, please provide digital signal input capability. where available, we would like enhanced measurement capability for demanding application",0.8
RFQ731-004157,FALSE_NEGATIVE,characteristic,NOVALUE,GP,,0.0
RFQ731-004157,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004157,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004157,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004157,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004157,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004157,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004157,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004158,WRONG_VALUE,characteristic,TE,ST,"ted current-input channel as a preferred option. the equipment is required to support one temperature measurement input. if possible, please provide an open-collector input capability. the application re",0.96
RFQ731-004158,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-004158,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004158,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004158,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004158,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004158,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004158,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004158,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004158,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-004159,WRONG_VALUE,characteristic,TE,CA,ity. the application requires a dedicated current-input channel. the application requires temperature measurement capability. we would prefer the required binaerdigitalopencoll_mn configuration. where av,0.96
RFQ731-004159,WRONG_VALUE,stromSchaltbar,CS1,CS2,he required datainterface configuration. the equipment is required to support an enhanced switchable current-output capability. the application requires a dedicated current-input channel. the application r,0.9
RFQ731-004159,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-004159,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004159,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004159,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-004159,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004159,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN4,,0.0
RFQ731-004159,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004160,WRONG_VALUE,characteristic,TE,CA,"ed option. the application requires one current input. where available, we would like one temperature measurement input. please consider the required binaerdigitalopencoll_mn configuration as a preferred",0.96
RFQ731-004160,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004160,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-004160,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-004160,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004160,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004160,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-004160,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-004160,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004160,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN4,,0.0
RFQ731-004160,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004161,WRONG_VALUE,characteristic,TE,ST,ble current-output capability as a preferred option. the equipment is required to support temperature measurement capability. we would prefer an additional digital signal input. the customer would like e,0.96
RFQ731-004161,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-004161,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004161,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004161,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004161,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004161,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004161,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004161,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-004162,WRONG_VALUE,devCategory,G,F,tion must provide flow measurement for liquid service. the proposed solution must provide general-purpose configuration. the equipment is required to support stainless-steel enclosure. please consider the alte,0.98
RFQ731-004162,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"he application requires one temperature measurement input. where available, we would like digital signal input capability. where available, we would like enhanced measurement capability for demanding application",0.8
RFQ731-004162,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004162,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004162,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-004162,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004162,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004162,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004163,WRONG_VALUE,characteristic,VG,ST,plication requires one current input. the equipment is required to support advanced meter verification. we require custom fluid configuration. the equipment is required to support the required,0.9
RFQ731-004163,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004163,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004163,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004163,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004163,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004163,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-004164,WRONG_VALUE,characteristic,VG,PW,"ired binaeropencoll_mp configuration. the equipment is required to support advanced meter verification. please include pricing, expected delivery lead time, validity of the quotation, and any",0.9
RFQ731-004164,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004164,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004164,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004164,FALSE_NEGATIVE,dataInterface,NOVALUE,MR,,0.0
RFQ731-004164,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP2,,0.0
RFQ731-004165,WRONG_VALUE,devCategory,G,F,requirements: the application requires liquid flow measurement. the application requires general-purpose configuration. the proposed solution must provide stainless-steel housing. the equipment is required to,0.98
RFQ731-004165,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004165,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-004165,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004165,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004165,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004166,WRONG_VALUE,characteristic,VG,PW,"lopencoll_mn configuration as a preferred option. where available, we would like advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-004166,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004166,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004166,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004166,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN2,,0.0
RFQ731-004166,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004167,WRONG_VALUE,devCategory,G,F,ng technical and application requirements: we require liquid flow measurement. we require general-purpose configuration. we require stainless-steel enclosure. the application requires an alternative power supp,0.98
RFQ731-004167,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004167,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004167,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004167,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004167,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004168,WRONG_VALUE,devCategory,G,S,t is required to support the required devcategory configuration. the application requires general-purpose configuration. the proposed solution must provide stainless-steel enclosure. we require an alternative,0.98
RFQ731-004168,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004168,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004168,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004168,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-004168,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004168,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004168,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004169,WRONG_VALUE,characteristic,TE,GP,le current-output functionality. we require a dedicated current-input channel. we require temperature measurement capability. we would prefer an open-collector input capability. please consider enhanced,0.96
RFQ731-004169,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004169,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004169,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004169,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004169,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004169,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004170,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"cation. we would prefer one temperature measurement input. where available, we would like digital signal input capability. where available, we would like enhanced measurement capability for demanding application",0.8
RFQ731-004170,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-004170,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004170,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004170,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004170,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004170,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004170,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004171,WRONG_VALUE,characteristic,VG,ST,required to support an additional digital signal input. the customer would like enhanced verification capabilities for maintenance. the proposed solution must provide a customer-specific flui,0.9
RFQ731-004171,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004171,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004171,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004171,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004171,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004171,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004171,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004171,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-004172,WRONG_VALUE,devCategory,G,F,lication requires flow measurement for liquid service. the proposed solution must provide general-purpose configuration. the installation environment requires a robust industrial enclosure. the equipment is re,0.98
RFQ731-004172,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,"one current input. we require an additional digital signal input. we require advanced low-temperature measurement capability. the equipment is required to support custom fluid configuration. please include pricing,",0.98
RFQ731-004172,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-004172,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004172,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004172,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004172,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004172,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004172,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004172,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004172,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004173,WRONG_VALUE,characteristic,TE,GP,"ality. we would prefer a dedicated current-input channel. if possible, please provide one temperature measurement input. the proposed solution must provide digital signal input capability. the equipment",0.96
RFQ731-004173,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"ble, please provide one temperature measurement input. the proposed solution must provide digital signal input capability. the equipment is required to support advanced low-temperature measurement capability. pl",0.8
RFQ731-004173,FALSE_NEGATIVE,devCategory,NOVALUE,H,,0.0
RFQ731-004173,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-004173,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-004173,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004173,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004173,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004173,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004173,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004174,WRONG_VALUE,characteristic,TE,CA,onsider a dedicated current-input channel as a preferred option. the application requires temperature measurement capability. the proposed solution must provide the required binaeropencoll_mp configurati,0.96
RFQ731-004174,WRONG_VALUE,stromSchaltbar,CS1,CS2,n package. we would prefer enhanced communication capability. we would prefer an enhanced switchable current-output capability. please consider a dedicated current-input channel as a preferred option. the,0.9
RFQ731-004174,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004174,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004174,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004174,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-004174,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004174,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-004174,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004175,WRONG_VALUE,characteristic,VG,ST,ase provide a digital open-collector input. the equipment is required to support advanced verification functionality. the equipment is required to support a customer-specific fluid definition.,0.9
RFQ731-004175,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-004175,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004175,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004175,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004175,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004175,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004175,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004175,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004175,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-004176,WRONG_VALUE,characteristic,TE,GP,ed to support a dedicated current-input channel. the equipment is required to support one temperature measurement input. the proposed solution must provide an open-collector input capability. the propose,0.96
RFQ731-004176,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004176,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004176,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-004176,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-004176,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004176,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004176,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004176,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004177,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004177,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-004177,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004177,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004177,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-004177,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004177,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-004178,WRONG_VALUE,characteristic,VG,WD,"le, please provide the required binaeropencoll_mp configuration. we would prefer advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-004178,WRONG_VALUE,stromSchaltbar,CS1,CS2,"he required datainterface configuration. the equipment is required to support an enhanced switchable current-output capability. where available, we would like one current input. if possible, please provide",0.9
RFQ731-004178,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-004178,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-004178,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-004178,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-004178,FALSE_NEGATIVE,certification,NOVALUE,CN,,0.0
RFQ731-004178,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-004178,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004178,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-004178,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-004179,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-004179,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-004179,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-004179,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-004179,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-004179,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-004180,WRONG_VALUE,devCategory,G,F,llation country: türkiye we are requesting a quotation for equipment suitable for process gas measurement as part of an upcoming new plant installation. please provide a quotation based on the fo,0.98
RFQ731-004180,WRONG_VALUE,characteristic,TE,GP,t from convenient commissioning and diagnostic access. the proposed solution must provide temperature measurement capability. the equipment is required to support an additional digital signal input. the,0.96
