rfq_id,canonical_configuration_id,ml_split,ml_target,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,rfq_ground_truth_record_type,rfq_ground_truth_evidence_level,rfq_ground_truth_nearest_real_distance,rfq_requirement_count,rfq_mandatory_requirement_count,rfq_preferred_requirement_count,rfq_unique_required_characteristics,config_devCategory,config_characteristic,config_housing,config_powerSupply,config_numberOfChannels,config_explosionApproval,config_protectionArea,config_certification,config_dataInterface,config_stromSchaltbar,config_stromEingaenge,config_temperaturEingaenge,config_binaerDigitalOpenColl_MN,config_binaerOpenColl_MP,config_waveInjector,config_dev_advMeterVerification,config_dynamicGasMaster,config_customUserFluid,config_steamApplication
RFQ731-003799,CFG731_9cb3c996fff3863c,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,66.4,9,9,0,6,6,0,4,True,True,0.0,0.5,0.0,0.0,0.3823529411764707,DERIVED,VERY_STRONG,1,15,9,6,15,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003800,CFG731_fcc72e9951376cf3,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,14,14,0,2,2,0,3,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,14,2,16,G,ST,ST,1,2,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003801,CFG731_8d2d91c46ccfb471,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003801,CFG731_181ea7d5a9c21b8c,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,4,4,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003801,CFG731_22fecf5bb26e1132,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003801,CFG731_df5f598a914fb1cc,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003801,CFG731_acd18bc8a73cfdde,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003801,CFG731_ff3460f478ef969b,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,10,4,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003802,CFG731_bb61f56875b25c60,TRAIN,1,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.4,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.4007352941176471,DERIVED,MODERATE,1,13,11,2,13,H,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-003802,CFG731_03ef652e52353f2f,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.8,11,11,0,2,2,0,6,True,True,0.0,0.5,0.0,0.0,0.3713235294117646,DERIVED,MODERATE,1,13,11,2,13,H,GP,ST,4,1,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-003803,CFG731_04bb9195f752ca8c,TEST,1,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,12,12,0,2,2,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,DERIVED,VERY_STRONG,1,14,12,2,14,H,GP,ST,4,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-003804,CFG731_e08dfad4737be3d9,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,2,2,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003804,CFG731_ef4cf0e053e2d332,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,2,2,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003804,CFG731_c9190efaaf22bb3f,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,12,12,0,2,2,0,5,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE
RFQ731-003804,CFG731_31d0a0df66872bf7,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003804,CFG731_5052a216a260faff,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003804,CFG731_4eb28f7e77f7ba51,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,54.2,12,12,0,2,2,0,5,True,True,0.0,0.0,0.0,0.0,0.1580882352941176,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE
RFQ731-003804,CFG731_f1291711f7901d90,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,51.8,12,12,0,2,2,0,5,True,True,0.0,0.0,0.0,0.0,0.113970588235294,DERIVED,VERY_STRONG,1,14,12,2,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE
RFQ731-003805,CFG731_bbcb665ced67f8c3,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,10,4,14,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003805,CFG731_672458a8e716cdf8,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,10,4,14,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003805,CFG731_2e5bd0d53757f625,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.426470588235294,DERIVED,MODERATE,1,14,10,4,14,F,GP,ST,1,1,N,N,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-003805,CFG731_5f5f37f4d005417e,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.426470588235294,DERIVED,MODERATE,1,14,10,4,14,F,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-003806,CFG731_98ec9650b5463fd0,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,11,11,0,1,1,0,7,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,12,11,1,12,G,CA,ST,1,2,N,N,NN,MT,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-003806,CFG731_1bc9c4d47c7d0696,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.6,11,11,0,1,1,0,7,True,True,0.0,0.5,0.0,0.0,0.2941176470588235,OBSERVED,OBSERVED,0,12,11,1,12,G,CA,ST,1,2,N,N,NN,MT,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-003807,CFG731_11da8cc369b71f5a,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,5,5,0,3,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,16,11,5,16,G,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003807,CFG731_ab7c99e095bc84f9,TEST,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.4,11,11,0,5,5,0,3,True,True,0.0,0.5,0.0,0.0,0.3639705882352942,DERIVED,MODERATE,1,16,11,5,16,G,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003808,CFG731_c39096767a7ae083,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003808,CFG731_9f9a8730b26472c2,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003808,CFG731_618cb6c1c21feda4,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003808,CFG731_1a94d4f54519245f,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003808,CFG731_a9a1b4f80067a4f8,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3933823529411764,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003808,CFG731_9d34457cb8c133dc,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,54.0,11,11,0,3,3,0,5,True,True,0.0,0.0,0.0,0.0,0.1544117647058823,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003808,CFG731_86b45f3244313c4c,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,54.0,11,11,0,3,3,0,5,True,True,0.0,0.0,0.0,0.0,0.1544117647058823,DERIVED,LOW,2,14,11,3,14,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003809,CFG731_0db950a4979d2c52,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,7,7,0,7,7,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_28ac43a93658ad6b,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,7,7,0,7,7,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_258498329a834b05,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,7,7,0,7,7,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_e24b476e4eb9ee5d,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,7,7,0,7,7,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_7895bfd97573c2b8,VALIDATION,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,7,7,0,7,7,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_fa6b5a7df55858c0,VALIDATION,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,7,7,0,7,7,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_70b78512b89df53d,VALIDATION,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,7,7,0,7,7,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003809,CFG731_36d7686aca1200ae,VALIDATION,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,7,7,0,7,7,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,7,7,14,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003810,CFG731_7882c72c21497015,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,14,10,4,14,G,ST,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003810,CFG731_d432b6fd40e9e78c,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,14,10,4,14,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003810,CFG731_4772bedc40328ae2,TEST,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,14,10,4,14,G,ST,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003810,CFG731_e6c0885eb14e429c,TEST,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,14,10,4,14,G,ST,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003811,CFG731_0738cd529389f266,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,11,11,0,3,3,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,14,11,3,14,G,CA,ST,1,2,A,2,NN,HS,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-003812,CFG731_e0009be417f51ccd,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,3,3,0,4,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,12,3,15,G,ST,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003812,CFG731_c5da2661a169f82b,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,12,12,0,3,3,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,12,3,15,G,ST,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N
RFQ731-003813,CFG731_bcec8ceac2dbcc79,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,4,4,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003813,CFG731_fb16e30f5bbb87f2,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,9,9,0,4,4,0,6,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003813,CFG731_5f2fdad66cde083e,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,9,9,0,4,4,0,6,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003813,CFG731_4cb65cc21b5b9f68,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,66.4,9,9,0,4,4,0,6,True,True,0.0,0.5,0.0,0.0,0.3823529411764707,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003813,CFG731_563ef0dc6253e3f7,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,9,9,0,4,4,0,6,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003813,CFG731_e7462b3bbda81f78,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,49.0,9,9,0,4,4,0,6,True,True,0.0,0.0,0.0,0.0,0.0624999999999999,DERIVED,LOW,2,13,9,4,13,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003814,CFG731_da02526d254e2e35,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,13,13,0,3,3,0,3,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,13,3,16,F,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-003815,CFG731_91e51485b56960b2,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003815,CFG731_deb3d65220135a9e,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,5,5,0,4,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003815,CFG731_15ced4cc8d86bb53,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-003816,CFG731_59f86789e43d86f1,TRAIN,1,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,12,12,0,4,4,0,3,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,DERIVED,VERY_STRONG,1,16,12,4,16,G,GP,ST,4,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-003817,CFG731_c32627af59ba1526,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,4,4,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003817,CFG731_9f9bc93c4b0253cf,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,4,4,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003817,CFG731_076cad91966d4c34,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,4,4,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003817,CFG731_831a7150258499af,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,4,4,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003817,CFG731_db27f1c998b6e675,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,9,9,0,4,4,0,6,True,True,0.0,0.5,0.0,0.0,0.395220588235294,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-003817,CFG731_7d6fec687910546d,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,9,9,0,4,4,0,6,True,True,0.0,0.5,0.0,0.0,0.395220588235294,DERIVED,LOW,2,13,9,4,13,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
